gene_id,gene_name,logFC,logCPM,PValue,FDR,seqnames,start,end,width,strand,entrezid,aveLen,maxLen,aveGc,longestGc,LR,DE,Status
ENSMUSG00000072115,Ang,1.535825033494457,1.6336353628823257,1.7340238881284923e-11,1.5477984655210794e-9,14,51091150,51102009,10860,+,11727,911,1094,48.79253567508234,48.7202925045704,45.250204980792695,TRUE,DE (not in Spleen)
ENSMUSG00000000440,Pparg,1.7652456485740478,2.1059235674483885,1.982146668772813e-11,1.7545301596420682e-9,6,115360951,115490399,129449,+,19016,1168.2857142857142,2125,46.380533137686484,50.2117647058824,44.98830537440812,TRUE,DE (not in Spleen)
ENSMUSG00000002104,Rapsn,1.2433233295105381,4.552961986756129,2.2366872199233617e-11,1.9634786487624753e-9,2,91035620,91045729,10110,+,19400,1300,1606,58.730769230769255,58.5305105853051,44.751734506532244,TRUE,DE
ENSMUSG00000001911,Nfix,-0.7555909348117104,3.582563038473051,2.3402375021263307e-11,2.0375412088185154e-9,8,84699876,84800344,100469,-,18032,1664,5476,57.947716346153854,57.1037253469686,44.66312328174224,FALSE,not DE
ENSMUSG00000032216,Nedd4,1.31337805827624,5.55389973089449,2.453826291933449e-11,2.1190685262534224e-9,9,72662346,72749852,87507,+,17999,2656.0833333333335,6035,45.18871772346502,46.0480530240265,44.5703266491325,TRUE,DE
ENSMUSG00000001211,Agpat3,-0.3793107813327251,7.910572276886644,2.6884380513928714e-11,2.302950724346377e-9,10,78269178,78352489,83312,-,28169,1996.2307692307693,5980,56.186659473623386,54.180602006689,44.3915588035256,FALSE,not DE
ENSMUSG00000030768,Disp1,-0.7514818783755136,5.496401980585362,3.229985216217057e-11,2.7412902261488193e-9,1,183086266,183221522,135257,-,68897,3296.4,4984,55.794199733042134,55.7383627608347,44.032318137648275,FALSE,not DE
ENSMUSG00000001473,Tubb6,1.9747660046567446,2.9467344163314335,3.251765849131531e-11,2.7412902261488193e-9,18,67390717,67402749,12033,+,67951,1334.5,1758,55.48894717122518,56.5984072810011,44.0191634333934,TRUE,DE
ENSMUSG00000027784,Ppm1l,-0.7011699376801421,7.340572725479661,3.635783763567453e-11,3.0408893808357076e-9,3,69316861,69560802,243942,+,242083,2839.5,9417,48.10706110230675,47.8177763618987,43.800681669559935,FALSE,not DE
ENSMUSG00000030659,Nucb2,0.9292927320914275,4.36409947859527,3.856900354862918e-11,3.2006246538557745e-9,7,116504369,116540584,36216,+,53322,1122.5,1913,44.69933184855232,41.8191322530057,43.685135965449284,FALSE,not DE
ENSMUSG00000037972,Snn,-1.2781716419029423,2.3684202697740067,4.7870127691969916e-11,3.941678266233367e-9,16,11060945,11074985,14041,+,20621,1859.5,2872,52.48722774939498,51.5320334261838,43.262371992628744,TRUE,DE
ENSMUSG00000068329,Htra2,0.4655144121886399,4.819874305932918,5.360971321860693e-11,4.3803259523695605e-9,6,83051266,83055273,4008,-,64704,1243.2727272727273,2512,57.224334600760464,60.1114649681529,43.040814902861435,FALSE,not DE
ENSMUSG00000015970,Chdh,0.8149782035660554,3.9228915990708946,6.575082834841586e-11,5.3313381581440706e-9,14,30009023,30040527,31505,+,218865,3159.6666666666665,5690,53.52885325456273,53.0228471001758,42.64146108706774,FALSE,not DE
ENSMUSG00000052837,Junb,0.9207725780646449,7.98940895869283,6.787103853689071e-11,5.461561904082221e-9,8,84974484,84978718,4235,-,16477,1150.5,1809,62.62494567579317,62.5760088446656,42.57938219165379,FALSE,not DE
ENSMUSG00000062609,Kcnj15,-1.0497006765372365,2.428917050968928,7.735792419028387e-11,6.1781644417232724e-9,16,95257558,95300260,42703,+,16516,3003,5705,46.70713901483132,46.4855390008764,42.32348759854963,TRUE,DE
ENSMUSG00000025498,Irf7,-0.6385538579366667,4.957812404146739,8.087849538004568e-11,6.411129686021233e-9,7,141262706,141266481,3776,-,54123,1330.076923076923,3240,56.07541495575732,55.4012345679012,42.23644880094408,FALSE,not DE
ENSMUSG00000034111,Tmed8,0.4996524955136002,6.813572411827558,8.823770831521428e-11,6.934425622226009e-9,12,87166237,87200454,34218,-,382620,7409,7409,46.40302334997979,46.4030233499798,42.06614401958003,FALSE,not DE
ENSMUSG00000018654,Ikzf1,-0.38711214451351517,8.275868938208815,8.878571687278641e-11,6.934425622226009e-9,11,11685003,11772926,87924,+,22778,2166.8333333333335,5163,50.188447042535174,46.9494479953515,42.05403680424116,FALSE,not DE
ENSMUSG00000082292,Gm12250,-0.5419403724178132,6.335857426545794,8.98597563177663e-11,6.938433316538323e-9,11,58187739,58189012,1274,+,"NA",1274,1274,46.1538461538462,46.1538461538462,42.030523384440244,FALSE,not DE
ENSMUSG00000023022,Lima1,0.9323472192751359,3.2753338762021698,9.014345675788821e-11,6.938433316538323e-9,15,99778470,99875456,96987,-,65970,2065.1666666666665,4243,49.43910903074811,50.5302851755833,42.0243594333325,FALSE,not DE
ENSMUSG00000050390,C77080,2.048296977284531,2.758091505236948,1.0177847729298526e-10,7.777632991410714e-9,4,129219578,129261404,41827,-,97130,3231,5187,60.03714020427111,60.7480239059186,41.786988509919915,TRUE,DE
ENSMUSG00000076749,Tcrg-C1,-1.1177233458549451,5.672640618050178,1.079454644598763e-10,8.189976596377186e-9,13,19214103,19217024,2922,+,"NA",924,924,43.181818181818194,43.1818181818182,41.6719712361837,TRUE,DE
ENSMUSG00000034853,Acot11,0.8021738122112982,5.153204101906518,1.1506144888576538e-10,8.667962482727658e-9,4,106744555,106804998,60444,-,329910,1878.5714285714287,5689,55.90114068441065,54.0165231147829,41.54716105204799,FALSE,not DE
ENSMUSG00000026360,Rgs2,2.0337251557564153,4.64883752414779,1.2406757124710073e-10,9.280603815399324e-9,1,143999338,144004161,4824,-,19735,1255.5,3021,44.36479490242932,43.6279377689507,41.399839529976404,TRUE,DE
ENSMUSG00000021457,Syk,-0.9529817880261539,5.2982994721317676,1.3663370134389823e-10,1.0149113116607601e-8,13,52583173,52648792,65620,+,20963,3605.4,5363,53.114772286015416,54.2606749953384,41.21125239706165,FALSE,not DE
ENSMUSG00000022885,St6gal1,-0.4577113253108038,7.8111665393887755,1.4858170982532384e-10,1.0959964734476318e-8,16,23224740,23360350,135611,+,20440,2362,4506,50.135478408128705,50.2885042166001,41.047399786188265,FALSE,not DE
ENSMUSG00000026285,Pdcd1,0.7822231274029502,6.2403430700441875,1.530712001998856e-10,1.121325716222886e-8,1,94038305,94052553,14249,-,18566,1930,1930,54.6113989637306,54.6113989637306,40.98921993742862,FALSE,not DE
ENSMUSG00000028927,Padi2,0.9224470742372503,5.837850512821647,1.6147295975121022e-10,1.16801647159304e-8,4,140906344,140952586,46243,+,18600,1933,4774,54.267977237454744,53.7913699204022,40.88479022336051,FALSE,not DE
ENSMUSG00000048285,Frmd6,-0.7664375989094937,5.111624343037194,1.6164415489001778e-10,1.16801647159304e-8,12,70825514,70902234,76721,+,319710,2583.75,4662,51.34010643444607,48.3697983697984,40.88271936077126,FALSE,not DE
ENSMUSG00000021728,Emb,0.6364339148960698,7.106697598775581,1.8107254845520667e-10,1.2995625741156792e-8,13,117208536,117274415,65880,+,13723,1502.6666666666667,2923,44.75377107364686,44.8853917208348,40.66091957066784,FALSE,not DE
ENSMUSG00000048490,Nrip1,0.8970016990418832,7.199939279283208,1.8416923388623656e-10,1.3129165116373188e-8,16,76287400,76373827,86428,-,268903,2581.75,7868,46.56240921855332,43.6070157600407,40.62778427981766,FALSE,not DE
ENSMUSG00000020279,Il9r,0.9887176899174299,6.080074003290155,2.0302916880051736e-10,1.4377172206660636e-8,11,32187541,32200279,12739,-,16199,2236.8,4482,54.11301859799715,50.4016064257028,40.43728743493583,FALSE,not DE
ENSMUSG00000024098,Twsg1,-0.5148596384053439,7.128239046839188,2.1019399218902763e-10,1.4785964139283786e-8,17,65921972,65951226,29255,-,65960,1673.5,4086,47.968329847624695,45.374449339207,40.36952779756033,FALSE,not DE
ENSMUSG00000047250,Ptgs1,2.145129963382525,3.1564340025873294,2.2974545880848608e-10,1.60549754175246e-8,2,36230426,36252272,21847,+,19224,1508.2,2867,51.23988860893779,51.0289501220788,40.19576753476072,TRUE,DE
ENSMUSG00000030921,Trim30a,-0.4126890544500482,6.945820707260582,2.3437146396289056e-10,1.6271200589632835e-8,7,104409025,104465193,56169,-,20128,1539.6666666666667,3771,41.1560943927257,40.7584195173694,40.156823095582006,FALSE,not DE
ENSMUSG00000038058,Nod1,-1.0537103724294612,4.565251577415199,2.5973066872136445e-10,1.7914669890638527e-8,6,54923949,54972612,48664,-,107607,1778,4315,55.821147356580404,57.0799536500579,39.95613384867093,TRUE,DE
ENSMUSG00000032238,Rora,0.8865274876332669,5.82148182367358,2.662640173970139e-10,1.8246815437361818e-8,9,68653786,69388246,734461,+,19883,2785.1666666666665,10878,44.533540781521154,40.9174480603052,39.9076083474572,FALSE,not DE
ENSMUSG00000027367,Stard7,-0.5833996929826534,7.184790765136238,2.7691833001626585e-10,1.8855298086107538e-8,2,127270218,127298932,28715,+,99138,1398,3116,48.283261802575126,50.99486521181,39.8309757667025,FALSE,not DE
ENSMUSG00000027276,Jag1,1.1240089768604138,2.528864057530609,2.889943993962747e-10,1.955221981138363e-8,2,137081456,137116644,35189,-,16449,3537.5,5612,48.83392226148411,48.7704918032787,39.74760755995868,TRUE,DE
ENSMUSG00000020376,Rnf130,0.9429375001686688,4.772448237446924,3.434397346761583e-10,2.3088714314747806e-8,11,50025346,50125719,100374,+,59044,2839.25,7879,49.62578145637052,50.1840335067902,39.410531208784256,FALSE,not DE
ENSMUSG00000025915,Sgk3,-0.8754918259255506,3.3630221252195778,3.4944542835832326e-10,2.3344712830327733e-8,1,9798107,9900845,102739,+,170755,2958.6666666666665,3779,40.057458314556115,38.872717650172,39.37668006896883,FALSE,not DE
ENSMUSG00000032374,Plod2,1.8687076590873972,2.618070674565125,4.2097312449136753e-10,2.794735330217066e-8,9,92542223,92608428,66206,+,26432,2005.6,3663,42.59074591144796,42.997542997543,39.01309118563255,TRUE,DE
ENSMUSG00000034218,Atm,-0.4862249525711337,6.429990927836028,4.3428567858629125e-10,2.865206508039494e-8,9,53439149,53536740,97592,-,11920,3729.1666666666665,9819,42.67262569832402,42.5603421937061,38.952311875526036,FALSE,not DE
ENSMUSG00000032496,Ltf,1.7219562499828949,5.468677113015046,4.6537707614530326e-10,3.051379816552723e-8,9,111019271,111042767,23497,+,17002,681,2743,50.93000489476259,51.0390083849799,38.81733314473106,TRUE,DE
ENSMUSG00000100199,Gm20324,-0.6961512195908667,2.6679730659207195,5.319823984755229e-10,3.4666975684705545e-8,15,82899080,82905818,6739,+,"NA",1118,1118,53.7567084078712,53.7567084078712,38.556246308574956,FALSE,not DE
ENSMUSG00000035692,Isg15,-1.1455415263036115,3.1962285735596465,5.532352091565199e-10,3.565693997723417e-8,4,156199455,156200796,1342,-,100038882,703,703,53.34281650071121,53.3428165007112,38.479793720838614,TRUE,DE
ENSMUSG00000112023,Lilr4b,2.331062538765908,6.557209407392248,5.538876949956353e-10,3.565693997723417e-8,10,51480632,51486703,6072,+,14727,2150.4615384615386,4004,42.73501216196881,42.4825174825175,38.47749332722532,TRUE,DE
ENSMUSG00000035239,Neu3,0.5434772817022279,5.857062484937271,5.799554534655525e-10,3.7110161606693365e-8,7,99811439,99828417,16979,-,50877,3341,3341,48.069440287339106,48.0694402873391,38.38774175705355,FALSE,not DE
ENSMUSG00000049907,Rasl11b,-1.6226067488383122,1.7143178322478598,6.330906265188578e-10,4.0267596616067706e-8,5,74195286,74199481,4196,+,68939,1242.6666666666667,1812,52.89699570815451,53.6975717439294,38.216675894149645,TRUE,DE
ENSMUSG00000078566,Bnip3,0.8987743786089369,4.2218968683825375,6.527681504894029e-10,4.127204341963355e-8,7,138890836,138909519,18684,-,12176,720.4,1756,47.084952803997744,41.628701594533,38.156950204871265,FALSE,not DE
ENSMUSG00000040435,Ppp1r15a,1.3430846348480505,4.984817108794436,6.643634565356405e-10,4.175661914391464e-8,7,45522916,45526268,3353,-,17872,1843.6666666666667,2809,55.903091665159984,55.7137771448914,38.12259426152577,TRUE,DE
ENSMUSG00000037944,Ccr7,-1.5081811405953698,5.770699303247238,6.969799321091986e-10,4.354894611096416e-8,11,99144196,99155077,10882,-,12775,1978,1978,53.4883720930233,53.4883720930233,38.029081028851856,TRUE,DE
ENSMUSG00000026589,Sec16b,1.0309026846717366,2.398787789167427,7.164589655011086e-10,4.450425223130278e-8,1,157506728,157568425,61698,+,89867,3284.2,4661,51.16009987211497,51.2121862261317,37.97530127451898,TRUE,DE
ENSMUSG00000035933,Cog5,-0.3328858641889847,7.802210326838998,7.74813628192059e-10,4.784924627125611e-8,12,31654869,31937630,282762,+,238123,1932.25,3610,42.99391900633976,41.2742382271468,37.82253988481044,FALSE,not DE
ENSMUSG00000040488,Ltbp4,1.457103134803334,2.370441002881553,7.880123463204124e-10,4.838304706714117e-8,7,27305136,27337692,32557,-,108075,3031.3,5386,62.194438029888175,62.1982918678054,37.78958804109193,TRUE,DE
ENSMUSG00000058258,Idi1,-0.8541285710932892,3.9952151465583507,9.210593986840422e-10,5.622697087828676e-8,13,8885501,8892451,6951,+,319554,1171.6,3027,41.07203823830656,41.8566237198546,37.48527044246741,FALSE,not DE
ENSMUSG00000027351,Spred1,-0.7428376227248661,4.452730138557628,1.1646539826867278e-9,7.040139469961792e-8,2,117121374,117182279,60906,+,114715,3728,6016,41.456545064377735,41.2234042553192,37.027658773451954,FALSE,not DE
ENSMUSG00000052821,Cysltr1,1.0256732897862761,3.021410154251283,1.1665077638046277e-9,7.040139469961792e-8,X,106574346,106603679,29334,-,58861,3100.5,5142,36.63925173359133,36.3088292493193,37.02455764599349,TRUE,DE
ENSMUSG00000020297,Nsg2,-1.3376905661584892,7.038036922007518,1.2740708442820116e-9,7.602961479943163e-8,11,32000463,32059202,58740,+,18197,1618,2239,48.08405438813353,51.2728896828942,36.852584482626995,TRUE,DE
ENSMUSG00000036006,Ripor2,-0.580324666539264,8.46536738930739,1.274079404471741e-9,7.602961479943163e-8,13,24501525,24733816,232292,+,193385,2434.8571428571427,5608,50.202417272940636,49.5898716119829,36.85257138348405,FALSE,not DE
ENSMUSG00000031555,Adam9,0.7966513825406892,4.947489626766943,1.4108673522656515e-9,8.372197215511592e-8,8,24949611,25016927,67317,-,11502,2642.6,4044,46.46181790660714,46.6122650840752,36.65375847672241,FALSE,not DE
ENSMUSG00000002602,Axl,0.7971395352589588,5.716302793287222,1.4643138850668731e-9,8.641078937322403e-8,7,25757273,25788705,31433,-,26362,1694,4265,55.40879574970483,54.1852286049238,36.581277865312465,FALSE,not DE
ENSMUSG00000023367,Tmem176a,0.9066621594329423,5.63806975936094,1.5086989857438603e-9,8.853812500868112e-8,6,48840919,48847071,6153,+,66058,1171.142857142857,2268,51.51256404000975,50.7495590828924,36.52307137371735,FALSE,not DE
ENSMUSG00000032508,Myd88,-0.3729897611114857,6.3624363559328945,1.522846827457145e-9,8.887735714972414e-8,9,119335934,119341411,5478,-,17874,1599,2458,54.34646654158849,53.4580960130187,36.504877844990794,FALSE,not DE
ENSMUSG00000056493,Foxk1,-0.4020292445007784,7.1168446595354,1.5824870564297842e-9,9.18534290349572e-8,5,142401497,142462011,60515,+,17425,4063,7439,57.408318976126004,56.1769054980508,36.42999907544778,FALSE,not DE
ENSMUSG00000031176,Dynlt3,0.41512746256884847,5.466526210826878,1.8320124052463871e-9,1.0575889004634306e-7,X,9654267,9663003,8737,-,67117,864,2176,40.94328703703701,38.8786764705882,36.144644751167235,FALSE,not DE
ENSMUSG00000021876,Rnase4,0.9202787896016708,4.633519737674799,1.8796710317766225e-9,1.0792359837584478e-7,14,51091077,51106151,15075,+,58809,1489,1518,45.73539288112829,45.9815546772069,36.09459898947612,FALSE,not DE
ENSMUSG00000033209,Ttc28,-0.8147854836306027,4.362016871811354,1.9256172890534443e-9,1.099672410985252e-7,5,110879803,111289780,409978,+,209683,4085.6666666666665,10780,55.8252427184466,56.6790352504638,36.04754004188067,FALSE,not DE
ENSMUSG00000025153,Fasn,-0.48716830362325414,8.433306973933137,1.94724909363283e-9,1.1060791375704771e-7,11,120805846,120824547,18702,-,14104,3578.3333333333335,10050,58.32789939450396,57.8805970149254,36.025772312844985,FALSE,not DE
ENSMUSG00000033066,Gas7,2.1107861988739614,3.756614875502254,1.99677428194965e-9,1.1281774693015523e-7,11,67455437,67688990,233554,+,14457,1893,7067,52.25952072227825,49.9929248620348,35.976834180586295,TRUE,DE
ENSMUSG00000046722,Cdc42se1,-0.45620278428401206,8.600811227624389,2.1284399856219943e-9,1.1962057950940119e-7,3,95228732,95236409,7678,+,57912,1130.8,2805,54.633887513264945,52.9055258467023,35.8524154228557,FALSE,not DE
ENSMUSG00000028073,Pear1,0.5218984891177839,7.028690947332162,2.202829949912521e-9,1.2314978804195157e-7,3,87747890,87824306,76417,-,73182,2594.5882352941176,5471,58.533599347057226,57.5580332663133,35.78548471063696,FALSE,not DE
ENSMUSG00000022696,Sidt1,-0.6258913192500088,6.019559893337297,2.2255010082880256e-9,1.2376582047138956e-7,16,44240180,44333196,93017,-,320007,2208.5,4404,50.947098332201364,51.6802906448683,35.76553639850491,FALSE,not DE
ENSMUSG00000078921,Tgtp2,-0.7420003189839977,6.1398053822295715,2.5322725411142323e-9,1.400927027693509e-7,11,49057194,49064206,7013,-,100039796,1590,2810,43.930817610062924,43.5231316725979,35.51397501029358,FALSE,not DE
ENSMUSG00000024451,Arap3,0.9276441160880815,4.37438938559294,2.580323274856665e-9,1.4201136697164506e-7,18,37972628,37998969,26342,-,106952,2410.5555555555557,5359,56.137358838442026,57.1935062511663,35.47736014077095,FALSE,not DE
ENSMUSG00000040751,Lat2,1.2909387017510694,3.6793403136411262,2.7998118111503692e-9,1.5329691267030526e-7,5,134600022,134615025,15004,-,56743,943.9,1717,52.64328848394958,51.7763541059988,35.318353206704955,TRUE,DE
ENSMUSG00000003206,Ebi3,0.9690689005550763,4.618998040963034,2.844871075106112e-9,1.5496523363988266e-7,17,55952640,55957022,4383,+,50498,1154,1154,57.3656845753899,57.3656845753899,35.28725889553499,FALSE,not DE
ENSMUSG00000043079,Synpo,-0.7119932872469122,5.198926177336669,3.07715856021135e-9,1.6676315421716816e-7,18,60593973,60660142,66170,-,104027,2952.3333333333335,5159,57.90335327989161,58.1508044194611,35.134404852549316,FALSE,not DE
ENSMUSG00000041954,Tnfrsf18,0.30941686360212606,9.281047751199168,3.1092154978675296e-9,1.6764511176826851e-7,4,156026164,156028895,2732,+,21936,867,1189,55.55555555555556,55.677039529016,35.11422296438698,FALSE,not DE
ENSMUSG00000027333,Smox,0.7707322341772361,3.4970098784279564,3.189490466141504e-9,1.7110488753209623e-7,2,131491496,131525922,34427,+,228608,1345.3529411764705,2299,57.99046827860611,54.458460200087,35.06458504945236,FALSE,not DE
ENSMUSG00000023571,C1qtnf12,0.7681756856540332,4.718764133736816,3.2499220497056516e-9,1.734707136280072e-7,4,155962318,155966629,4312,+,67389,720.3333333333334,1315,56.54789449329018,59.0114068441065,35.02803581592278,FALSE,not DE
ENSMUSG00000004837,Grap,0.3530176852168683,7.844427423270905,3.897949837301095e-9,2.0702011585906116e-7,11,61653265,61672784,19520,+,71520,919,1662,56.36561479869422,56.2575210589651,34.67404048739646,FALSE,not DE
ENSMUSG00000058355,Abce1,-0.3484600046287801,7.125054055504869,3.9635558392347405e-9,2.0945716479776822e-7,8,79683462,79711740,28279,-,24015,2056.5,3793,40.031607099440784,40.2847350382283,34.64154871665762,FALSE,not DE
ENSMUSG00000032359,Ctsh,1.0611601346843853,3.282720212303789,4.03633597290202e-9,2.122473302186399e-7,9,90054152,90076089,21938,+,13036,981.6363636363636,2743,50.490831635488064,50.0546846518411,34.60612816182226,TRUE,DE
ENSMUSG00000022092,Ppp3cc,0.3712070674964965,6.4860747641681895,4.107112071082167e-9,2.149051449213536e-7,14,70217865,70289471,71607,-,19057,2100,2494,47.17460317460319,45.990376904571,34.572291086776346,FALSE,not DE
